ctry,area_code,income,employ,original_imd_score,original_imd_quintile,uk_imd_england_score,uk_imd_england_quintile,uk_imd_ni_score,uk_imd_ni_quintile,uk_imd_scotland_score,uk_imd_scotland_quintile,uk_imd_wales_score,uk_imd_wales_quintile
Scotland,S01005347,3,4,6.5,1 - least deprived,7.6,1 - least deprived,0.6,1 - least deprived,6.5,1 - least deprived,3.3,1 - least deprived
Scotland,S01005348,13,13,17.8,3,17.3,3,10,3,17.8,3,13.4,3
Scotland,S01005349,4,5,8.3,2,9.4,2,2.2,2,8.3,2,5.2,2
Scotland,S01005350,4,4,4.2,1 - least deprived,4.7,1 - least deprived,-1.7,1 - least deprived,4.2,1 - least deprived,0.6,1 - least deprived
Scotland,S01005351,7,8,16.3,3,17.6,3,9.2,3,16.3,3,13.5,3
Scotland,S01005352,13,13,18.4,3,18,3,10.5,3,18.4,3,14,3
Scotland,S01005353,16,15,19.9,3,18.8,3,11.5,3,19.9,3,15.1,3
Scotland,S01005354,3,5,5,1 - least deprived,5.4,1 - least deprived,-0.8,1 - least deprived,5,1 - least deprived,1.2,1 - least deprived
Scotland,S01005355,14,14,18.6,3,17.8,3,10.5,3,18.6,3,13.9,3
Scotland,S01005356,3,5,5.4,1 - least deprived,5.9,1 - least deprived,-0.4,1 - least deprived,5.4,1 - least deprived,1.7,1 - least deprived
Scotland,S01005357,16,14,20,3,19.4,3,11.7,3,20,3,15.6,3
Scotland,S01005358,11,10,16.6,3,17,3,9,3,16.6,3,13,3
Scotland,S01005359,3,5,5.4,1 - least deprived,5.9,1 - least deprived,-0.5,1 - least deprived,5.4,1 - least deprived,1.6,1 - least deprived
Scotland,S01005360,2,6,5.9,1 - least deprived,6.2,1 - least deprived,0.1,1 - least deprived,5.9,1 - least deprived,1.9,1 - least deprived
Scotland,S01005361,3,4,6.1,1 - least deprived,7.1,1 - least deprived,0.2,1 - least deprived,6.1,1 - least deprived,2.9,1 - least deprived
Scotland,S01005362,11,11,12.6,2,11.9,2,5.4,2,12.6,2,7.9,2
Scotland,S01005363,9,5,15,3,17.1,3,7.8,3,15,3,13.1,3
Scotland,S01005364,7,5,14.6,3,16.7,3,7.6,3,14.6,3,12.6,3
Scotland,S01005365,7,6,14.5,3,16.2,3,7.5,3,14.5,3,12.1,3
Scotland,S01005366,5,6,8,2,8.6,1 - least deprived,1.8,1 - least deprived,8,1 - least deprived,4.4,1 - least deprived
Scotland,S01005367,22,19,29.3,4,28.4,4,19.6,4,29.3,4,24.8,4
Scotland,S01005368,18,20,27.1,4,25.6,4,18,4,27.1,4,21.8,4
Scotland,S01005369,23,25,38.3,5 - most deprived,36.9,5 - most deprived,27.8,5 - most deprived,38.3,5 - most deprived,33.1,5 - most deprived
Scotland,S01005370,9,8,14,3,14.7,3,6.8,3,14,2,10.7,3
Scotland,S01005371,5,8,8.3,2,8.2,1 - least deprived,2.1,2,8.3,2,4,1 - least deprived
Scotland,S01005372,13,13,21.8,4,22.1,4,13.7,4,21.8,4,18.2,3
Scotland,S01005373,20,20,29.6,4,28.5,4,20.1,4,29.6,4,24.7,4
Scotland,S01005374,16,16,22.8,4,22.1,3,14.3,4,22.8,4,18.2,3
Scotland,S01005375,13,12,17.4,3,17.2,3,9.6,3,17.4,3,13.3,3
Scotland,S01005376,11,15,17.8,3,16.7,3,10.2,3,17.8,3,12.7,3
Scotland,S01005377,19,15,26.1,4,26.2,4,17,4,26.1,4,22.5,4
Scotland,S01005378,27,21,47.3,5 - most deprived,49,5 - most deprived,35.7,5 - most deprived,47.3,5 - most deprived,45.4,5 - most deprived
Scotland,S01005379,15,11,20.2,3,20.8,3,12,3,20.2,3,17,3
Scotland,S01005380,21,20,35.3,5 - most deprived,35.3,5 - most deprived,25.3,5 - most deprived,35.3,5 - most deprived,31.5,5 - most deprived
Scotland,S01005381,30,22,44.6,5 - most deprived,45.2,5 - most deprived,32.9,5 - most deprived,44.6,5 - most deprived,41.8,5 - most deprived
Scotland,S01005382,36,23,57.8,5 - most deprived,60.4,5 - most deprived,44.5,5 - most deprived,57.8,5 - most deprived,57.2,5 - most deprived
Scotland,S01005383,4,5,12.6,2,14.5,2,6.1,2,12.6,2,10.2,2
Scotland,S01005384,2,5,8.5,2,9.7,2,2.5,2,8.5,2,5.3,2
Scotland,S01005385,5,4,10.7,2,12.5,2,4.2,2,10.7,2,8.3,2
Scotland,S01005386,7,6,8.8,2,9.3,2,2.2,2,8.8,2,5.3,2
Scotland,S01005387,13,11,16,3,15.8,3,8.3,3,16,3,12,3
Scotland,S01005388,14,11,16.3,3,16.1,3,8.4,3,16.3,3,12.3,3
Scotland,S01005389,15,14,19.5,3,18.8,3,11.3,3,19.5,3,15,3
Scotland,S01005390,12,11,16.9,3,17,3,9.2,3,16.9,3,13,3
Scotland,S01005391,11,7,10.6,2,10.9,2,3.5,2,10.6,2,7.1,2
Scotland,S01005392,8,9,15.6,3,16.4,3,8.4,3,15.6,3,12.3,3
Scotland,S01005393,5,5,11,2,12.5,2,4.5,2,11,2,8.4,2
Scotland,S01005394,5,7,12.9,2,14.1,2,6.3,2,12.9,2,9.8,2
Scotland,S01005395,3,5,10.1,2,11.6,2,3.9,2,10.1,2,7.3,2
Scotland,S01005396,6,5,13.6,2,15.6,3,6.8,3,13.6,2,11.4,3
Scotland,S01005397,9,10,15.1,3,15.4,3,7.9,3,15.1,3,11.4,3
Scotland,S01005398,4,6,5.4,1 - least deprived,5.4,1 - least deprived,-0.6,1 - least deprived,5.4,1 - least deprived,1.3,1 - least deprived
Scotland,S01005399,16,12,19.5,3,19.5,3,11.2,3,19.5,3,15.8,3
Scotland,S01005400,17,20,33.8,4,33.7,4,24.3,5 - most deprived,33.8,4,29.7,4
Scotland,S01005401,9,9,12.8,2,12.9,2,5.7,2,12.8,2,8.9,2
Scotland,S01005402,11,9,12.3,2,12.2,2,5.1,2,12.3,2,8.4,2
Scotland,S01005403,11,15,19.2,3,18.4,3,11.5,3,19.2,3,14.3,3
Scotland,S01005404,4,5,10.5,2,12,2,4.2,2,10.5,2,7.7,2
Scotland,S01005405,7,8,9,2,8.9,2,2.5,2,9,2,4.8,2
Scotland,S01005406,9,8,13.2,2,13.8,2,6.1,2,13.2,2,9.8,2
Scotland,S01005407,6,5,11.8,2,13.5,2,5.2,2,11.8,2,9.3,2
Scotland,S01005408,14,17,21.2,4,19.8,3,13,3,21.2,3,15.9,3
Scotland,S01005409,8,8,11.1,2,11.3,2,4.3,2,11.1,2,7.3,2
Scotland,S01005410,5,5,11.5,2,13.1,2,5,2,11.5,2,9,2
Scotland,S01005411,8,8,10.1,2,10.1,2,3.4,2,10.1,2,6.1,2
Scotland,S01005412,8,10,10.8,2,10.3,2,4,2,10.8,2,6.2,2
Scotland,S01005413,15,13,19.7,3,19.4,3,11.4,3,19.7,3,15.6,3
Scotland,S01005414,8,7,10.8,2,11.3,2,4,2,10.8,2,7.3,2
Scotland,S01005415,8,8,9.5,2,9.4,2,2.8,2,9.5,2,5.4,2
Scotland,S01005416,18,15,24.2,4,23.9,4,15.3,4,24.2,4,20.2,4
Scotland,S01005417,8,9,16.3,3,17.3,3,9.1,3,16.3,3,13.1,3
Scotland,S01005418,6,6,10.1,2,11,2,3.6,2,10.1,2,6.8,2
Scotland,S01005419,12,8,14.1,3,14.6,3,6.6,2,14.1,3,10.8,3
Scotland,S01005420,8,7,11.7,2,12.4,2,4.8,2,11.7,2,8.3,2
Scotland,S01005421,8,12,18.1,3,18.3,3,10.8,3,18.1,3,14.1,3
Scotland,S01005422,7,4,8.9,2,10.2,2,2.4,2,8.9,2,6.2,2
Scotland,S01005423,7,7,9.1,2,9.4,2,2.6,2,9.1,2,5.3,2
Scotland,S01005424,9,9,12.7,2,12.9,2,5.7,2,12.7,2,8.9,2
Scotland,S01005425,30,23,50.2,5 - most deprived,51.6,5 - most deprived,38,5 - most deprived,50.2,5 - most deprived,48.1,5 - most deprived
Scotland,S01005426,28,30,50.3,5 - most deprived,49.3,5 - most deprived,38.4,5 - most deprived,50.3,5 - most deprived,45.6,5 - most deprived
Scotland,S01005427,17,19,30,4,29.6,4,20.8,4,30,4,25.7,4
Scotland,S01005428,16,17,29.1,4,29.3,4,20.1,4,29.1,4,25.3,4
Scotland,S01005429,13,15,28,4,28.9,4,19.4,4,28,4,24.8,4
Scotland,S01005430,6,8,10.3,2,10.5,2,3.7,2,10.3,2,6.3,2
Scotland,S01005431,17,18,29,4,28.7,4,19.9,4,29,4,24.8,4
Scotland,S01005432,11,8,14.3,3,15,3,6.9,3,14.3,3,11.1,3
Scotland,S01005433,13,14,21.2,4,21,3,13,3,21.2,3,17,3
Scotland,S01005434,15,12,23.8,4,24.7,4,15.3,4,23.8,4,20.9,4
Scotland,S01005435,11,7,12.8,2,13.6,2,5.6,2,12.8,2,9.8,2
Scotland,S01005436,11,12,17.8,3,17.8,3,10.2,3,17.8,3,13.8,3
Scotland,S01005437,10,11,15.1,3,15,3,7.8,3,15.1,3,11,3
Scotland,S01005438,11,11,19.2,3,19.8,3,11.4,3,19.2,3,15.7,3
Scotland,S01005439,11,13,20.5,3,20.7,3,12.6,3,20.5,3,16.6,3
Scotland,S01005440,7,5,11.6,2,13.1,2,4.9,2,11.6,2,9,2
Scotland,S01005441,10,13,19,3,18.9,3,11.4,3,19,3,14.8,3
Scotland,S01005442,3,4,9.5,2,11.2,2,3.3,2,9.5,2,6.9,2
Scotland,S01005443,7,7,10.5,2,11,2,3.8,2,10.5,2,6.9,2
Scotland,S01005444,8,7,14.4,3,15.7,3,7.3,3,14.4,3,11.6,3
Scotland,S01005445,4,4,6.4,1 - least deprived,7.4,1 - least deprived,0.4,1 - least deprived,6.4,1 - least deprived,3.2,1 - least deprived
Scotland,S01005446,11,12,15.5,3,15,3,8,3,15.5,3,11,3
Scotland,S01005447,6,8,10.4,2,10.7,2,3.9,2,10.4,2,6.5,2
Scotland,S01005448,6,5,7.6,1 - least deprived,8.3,1 - least deprived,1.3,1 - least deprived,7.6,1 - least deprived,4.3,1 - least deprived
Scotland,S01005449,4,5,10.5,2,12,2,4.2,2,10.5,2,7.7,2
Scotland,S01005450,14,12,17.2,3,16.8,3,9.3,3,17.2,3,13,3
Scotland,S01005451,8,5,10.2,2,11.4,2,3.5,2,10.2,2,7.4,2
Scotland,S01005452,3,5,4.7,1 - least deprived,5.1,1 - least deprived,-1.1,1 - least deprived,4.7,1 - least deprived,0.9,1 - least deprived
Scotland,S01005453,11,8,11.8,2,11.9,2,4.6,2,11.8,2,8.1,2
Scotland,S01005454,6,5,8.4,2,9.3,2,2,2,8.4,2,5.2,2
Scotland,S01005455,10,11,15.4,3,15.3,3,8,3,15.4,3,11.2,3
Scotland,S01005456,6,5,5.5,1 - least deprived,5.8,1 - least deprived,-0.7,1 - least deprived,5.5,1 - least deprived,1.8,1 - least deprived
Scotland,S01005457,15,13,20.7,3,20.6,3,12.4,3,20.7,3,16.8,3
Scotland,S01005458,17,12,21.7,4,22,3,13.1,3,21.7,4,18.3,4
Scotland,S01005459,5,4,10.6,2,12.4,2,4.2,2,10.6,2,8.3,2
Scotland,S01005460,9,5,14.5,3,16.5,3,7.3,3,14.5,3,12.5,3
Scotland,S01005461,9,9,16.4,3,17.4,3,9.1,3,16.4,3,13.3,3
Scotland,S01005462,5,6,13.2,2,14.7,3,6.5,2,13.2,2,10.5,2
Scotland,S01005463,7,8,13,2,13.7,2,6.2,2,13,2,9.6,2
Scotland,S01005464,12,10,17.7,3,18.3,3,9.9,3,17.7,3,14.3,3
Scotland,S01005465,5,4,5.3,1 - least deprived,6,1 - least deprived,-0.7,1 - least deprived,5.3,1 - least deprived,2,1 - least deprived
Scotland,S01005466,4,5,10.8,2,12.3,2,4.4,2,10.8,2,8.1,2
Scotland,S01005467,6,4,6.8,1 - least deprived,7.7,1 - least deprived,0.5,1 - least deprived,6.8,1 - least deprived,3.7,1 - least deprived
Scotland,S01005468,4,3,9,2,10.9,2,2.8,2,9,2,6.7,2
Scotland,S01005469,8,7,15.4,3,16.9,3,8.2,3,15.4,3,12.8,3
Scotland,S01005470,7,4,6.5,1 - least deprived,7.3,1 - least deprived,0.1,1 - least deprived,6.5,1 - least deprived,3.3,1 - least deprived
Scotland,S01005471,6,6,6.3,1 - least deprived,6.4,1 - least deprived,0.1,1 - least deprived,6.3,1 - least deprived,2.3,1 - least deprived
Scotland,S01005472,5,4,12.2,2,14.3,2,5.6,2,12.2,2,10.1,2
Scotland,S01005473,5,7,11.4,2,12.2,2,4.9,2,11.4,2,8,2
Scotland,S01005474,17,15,20.9,3,20,3,12.4,3,20.9,3,16.3,3
Scotland,S01005475,4,9,14.9,3,15.8,3,8.2,3,14.9,3,11.4,3
Scotland,S01005476,3,7,8.9,2,9.4,2,2.8,2,8.9,2,5.1,2
Scotland,S01005477,8,5,9.2,2,10.1,2,2.5,2,9.2,2,6.1,2
Scotland,S01005478,12,14,15.6,3,14.3,2,8,3,15.6,3,10.4,2
Scotland,S01005479,17,10,16.5,3,16.5,3,8.3,3,16.5,3,12.9,3
Scotland,S01005480,7,6,11.6,2,12.7,2,4.8,2,11.6,2,8.6,2
Scotland,S01005481,16,12,19.8,3,19.8,3,11.4,3,19.8,3,16.1,3
Scotland,S01005482,6,6,11.2,2,12.3,2,4.6,2,11.2,2,8.2,2
Scotland,S01005483,10,7,15.6,3,17,3,8.2,3,15.6,3,13,3
Scotland,S01005484,8,8,12.1,2,12.6,2,5.2,2,12.1,2,8.5,2
Scotland,S01005485,15,14,22.3,4,22.2,4,13.9,4,22.3,4,18.3,4
Scotland,S01005486,17,14,20.7,3,20.1,3,12.2,3,20.7,3,16.4,3
Scotland,S01005487,17,16,25,4,24.6,4,16.2,4,25,4,20.8,4
Scotland,S01005488,14,15,22.5,4,22.1,4,14.1,4,22.5,4,18.1,3
Scotland,S01005489,7,8,16.2,3,17.6,3,9.1,3,16.2,3,13.4,3
Scotland,S01005490,9,8,8.8,2,8.5,1 - least deprived,2,2,8.8,2,4.5,1 - least deprived
Scotland,S01005491,9,10,16.5,3,17,3,9.1,3,16.5,3,12.9,3
Scotland,S01005492,5,5,13.4,2,15.4,3,6.7,2,13.4,2,11.2,3
Scotland,S01005493,5,4,11.7,2,13.8,2,5.2,2,11.7,2,9.6,2
Scotland,S01005494,5,8,12.6,2,13.3,2,6,2,12.6,2,9.1,2
Scotland,S01005495,6,6,12.6,2,14,2,5.9,2,12.6,2,9.8,2
Scotland,S01005496,5,4,11,2,12.9,2,4.6,2,11,2,8.8,2
Scotland,S01005497,2,3,6.7,1 - least deprived,8.3,1 - least deprived,0.9,1 - least deprived,6.7,1 - least deprived,4,1 - least deprived
Scotland,S01005498,9,10,13.2,2,13,2,6.1,2,13.2,2,9,2
Scotland,S01005499,16,11,21.9,4,22.8,4,13.4,4,21.9,4,19,4
Scotland,S01005500,7,6,10.3,2,11.2,2,3.7,2,10.3,2,7.1,2
Scotland,S01005501,7,10,14.3,3,14.5,2,7.3,3,14.3,3,10.3,2
Scotland,S01005502,6,7,14.2,3,15.5,3,7.3,3,14.2,3,11.3,3
Scotland,S01005503,6,10,12.1,2,12,2,5.5,2,12.1,2,7.8,2
Scotland,S01005504,8,6,10.3,2,11.1,2,3.6,2,10.3,2,7.1,2
Scotland,S01005505,11,10,16.3,3,16.7,3,8.8,3,16.3,3,12.7,3
Scotland,S01005506,8,6,13.2,2,14.6,2,6.2,2,13.2,2,10.5,2
Scotland,S01005507,9,10,18.5,3,19.5,3,11,3,18.5,3,15.4,3
Scotland,S01005508,6,13,20.4,3,20.9,3,13.1,3,20.4,3,16.5,3
Scotland,S01005509,4,4,9.2,2,10.8,2,3,2,9.2,2,6.5,2
Scotland,S01005510,1,3,7.7,1 - least deprived,9.5,2,1.9,1 - least deprived,7.7,1 - least deprived,5.1,2
Scotland,S01005511,3,2,10.4,2,13,2,4.2,2,10.4,2,8.7,2
Scotland,S01005512,7,6,14,3,15.6,3,7.1,3,14,3,11.5,3
Scotland,S01005513,6,6,13,2,14.4,2,6.2,2,13,2,10.3,2
Scotland,S01005514,5,6,13.7,3,15.4,3,7,3,13.7,2,11.2,3
Scotland,S01005515,5,2,8.4,2,10.5,2,2.1,2,8.4,2,6.4,2
Scotland,S01005516,7,5,14.5,3,16.6,3,7.5,3,14.5,3,12.4,3
Scotland,S01005517,11,9,19.3,3,20.6,3,11.5,3,19.3,3,16.6,3
Scotland,S01005518,6,5,11.1,2,12.6,2,4.5,2,11.1,2,8.5,2
Scotland,S01005519,8,8,16.4,3,17.8,3,9.2,3,16.4,3,13.7,3
Scotland,S01005520,7,8,17.3,3,18.9,3,10.1,3,17.3,3,14.7,3
Scotland,S01005521,9,6,16.1,3,18,3,8.8,3,16.1,3,14,3
Scotland,S01005522,13,13,20.5,3,20.5,3,12.4,3,20.5,3,16.6,3
Scotland,S01005523,9,8,18.2,3,19.8,3,10.7,3,18.2,3,15.7,3
Scotland,S01005524,14,11,21.5,4,22.4,4,13.3,4,21.5,4,18.6,4
Scotland,S01005525,12,12,19.7,3,19.9,3,11.8,3,19.7,3,16,3
Scotland,S01005526,26,26,42.3,5 - most deprived,41.3,5 - most deprived,31.2,5 - most deprived,42.3,5 - most deprived,37.6,5 - most deprived
Scotland,S01005527,32,26,46.6,5 - most deprived,46,5 - most deprived,34.5,5 - most deprived,46.6,5 - most deprived,42.7,5 - most deprived
Scotland,S01005528,18,23,30.8,4,29,4,21.4,4,30.8,4,25.1,4
Scotland,S01005529,17,15,25.9,4,26,4,17,4,25.9,4,22.2,4
Scotland,S01005530,29,23,39.6,5 - most deprived,38.9,5 - most deprived,28.4,5 - most deprived,39.6,5 - most deprived,35.5,5 - most deprived
Scotland,S01005531,16,11,18.7,3,18.8,3,10.4,3,18.7,3,15.1,3
Scotland,S01005532,15,15,22.4,4,22,3,14,4,22.4,4,18.1,3
Scotland,S01005533,17,17,24.2,4,23.2,4,15.4,4,24.2,4,19.4,4
Scotland,S01005534,16,15,20.9,3,20,3,12.5,3,20.9,3,16.2,3
Scotland,S01005535,17,13,24.4,4,24.9,4,15.6,4,24.4,4,21.2,4
Scotland,S01005536,9,8,15.6,3,16.7,3,8.3,3,15.6,3,12.6,3
Scotland,S01005537,13,16,22.9,4,22.4,4,14.7,4,22.9,4,18.3,4
Scotland,S01005538,8,9,15.1,3,15.8,3,8,3,15.1,3,11.7,3
Scotland,S01005539,11,9,20.1,3,21.7,3,12.3,3,20.1,3,17.6,3
Scotland,S01005540,26,23,35.8,5 - most deprived,34.5,5 - most deprived,25.2,5 - most deprived,35.8,5 - most deprived,31,5 - most deprived
Scotland,S01005541,18,19,28.3,4,27.4,4,19.1,4,28.3,4,23.6,4
Scotland,S01005542,15,13,19.6,3,19.4,3,11.4,3,19.6,3,15.6,3
Scotland,S01005543,18,16,25.1,4,24.7,4,16.2,4,25.1,4,20.9,4
Scotland,S01005544,17,19,25.1,4,23.6,4,16.3,4,25.1,4,19.8,4
Scotland,S01005545,9,11,13.9,3,13.6,2,6.8,3,13.9,2,9.5,2
Scotland,S01005546,10,9,16.5,3,17.3,3,9,3,16.5,3,13.3,3
Scotland,S01005547,10,9,20.5,3,22.1,4,12.7,3,20.5,3,18.1,3
Scotland,S01005548,8,12,17.7,3,17.9,3,10.4,3,17.7,3,13.7,3
Scotland,S01005549,8,10,17.6,3,18.5,3,10.3,3,17.6,3,14.3,3
Scotland,S01005550,2,3,4.9,1 - least deprived,6.1,1 - least deprived,-0.8,1 - least deprived,4.9,1 - least deprived,1.8,1 - least deprived
Scotland,S01005551,4,6,8.2,2,8.9,2,2.1,2,8.2,1 - least deprived,4.7,1 - least deprived
Scotland,S01005552,3,4,5.9,1 - least deprived,6.8,1 - least deprived,-0,1 - least deprived,5.9,1 - least deprived,2.6,1 - least deprived
Scotland,S01005553,3,2,3.6,1 - least deprived,4.9,1 - least deprived,-2.1,1 - least deprived,3.6,1 - least deprived,0.7,1 - least deprived
Scotland,S01005554,4,3,6.9,1 - least deprived,8.3,1 - least deprived,0.8,1 - least deprived,6.9,1 - least deprived,4.2,1 - least deprived
Scotland,S01005555,2,4,7.5,1 - least deprived,8.8,1 - least deprived,1.6,1 - least deprived,7.5,1 - least deprived,4.5,1 - least deprived
Scotland,S01005556,5,4,8.7,2,10.2,2,2.4,2,8.7,2,6,2
Scotland,S01005557,17,13,23.5,4,23.9,4,14.8,4,23.5,4,20.2,4
Scotland,S01005558,4,6,7.9,1 - least deprived,8.5,1 - least deprived,1.8,1 - least deprived,7.9,1 - least deprived,4.3,1 - least deprived
Scotland,S01005559,22,23,37.7,5 - most deprived,37.1,5 - most deprived,27.4,5 - most deprived,37.7,5 - most deprived,33.3,5 - most deprived
Scotland,S01005560,23,21,33.5,4,32.6,4,23.4,4,33.5,4,29,4
Scotland,S01005561,3,6,9.1,2,10,2,3,2,9.1,2,5.7,2
Scotland,S01005562,4,6,7.8,1 - least deprived,8.3,1 - least deprived,1.7,1 - least deprived,7.8,1 - least deprived,4.1,1 - least deprived
Scotland,S01005563,19,19,27.9,4,26.9,4,18.6,4,27.9,4,23.1,4
Scotland,S01005564,3,3,4.1,1 - least deprived,5.1,1 - least deprived,-1.6,1 - least deprived,4.1,1 - least deprived,0.9,1 - least deprived
Scotland,S01005565,5,8,7.3,1 - least deprived,6.9,1 - least deprived,1.1,1 - least deprived,7.3,1 - least deprived,2.7,1 - least deprived
Scotland,S01005566,19,16,30.5,4,31.1,4,21,4,30.5,4,27.3,4
Scotland,S01005567,18,23,29.1,4,26.9,4,19.8,4,29.1,4,23,4
Scotland,S01005568,11,9,13.5,2,13.7,2,6.2,2,13.5,2,9.8,2
Scotland,S01005569,6,5,6.8,1 - least deprived,7.4,1 - least deprived,0.5,1 - least deprived,6.8,1 - least deprived,3.3,1 - least deprived
Scotland,S01005570,11,9,15.6,3,16.3,3,8.2,3,15.6,3,12.3,3
Scotland,S01005571,3,4,6.6,1 - least deprived,7.8,1 - least deprived,0.7,1 - least deprived,6.6,1 - least deprived,3.5,1 - least deprived
Scotland,S01005572,5,4,5.2,1 - least deprived,5.9,1 - least deprived,-0.8,1 - least deprived,5.2,1 - least deprived,1.9,1 - least deprived
Scotland,S01005573,17,13,20.7,3,20.5,3,12.2,3,20.7,3,16.8,3
Scotland,S01005574,13,12,19.5,3,19.7,3,11.5,3,19.5,3,15.7,3
Scotland,S01005575,3,5,6.4,1 - least deprived,7.1,1 - least deprived,0.5,1 - least deprived,6.4,1 - least deprived,2.8,1 - least deprived
Scotland,S01005576,11,10,12.9,2,12.5,2,5.6,2,12.9,2,8.6,2
Scotland,S01005577,7,5,8.6,2,9.4,2,2.1,2,8.6,2,5.4,2
Scotland,S01005578,14,13,20.4,3,20.4,3,12.3,3,20.4,3,16.5,3
Scotland,S01005579,6,6,11.9,2,13.2,2,5.3,2,11.9,2,9.1,2
Scotland,S01005580,7,4,7.7,1 - least deprived,8.8,1 - least deprived,1.3,1 - least deprived,7.7,1 - least deprived,4.8,2
Scotland,S01005581,15,15,21.7,4,21.2,3,13.4,4,21.7,4,17.3,3
Scotland,S01005582,8,7,9.2,2,9.4,2,2.5,2,9.2,2,5.4,2
Scotland,S01005583,6,7,8.3,2,8.4,1 - least deprived,1.9,1 - least deprived,8.3,1 - least deprived,4.3,1 - least deprived
Scotland,S01005584,3,4,5.5,1 - least deprived,6.4,1 - least deprived,-0.3,1 - least deprived,5.5,1 - least deprived,2.2,1 - least deprived
Scotland,S01005585,27,27,47.3,5 - most deprived,46.8,5 - most deprived,35.7,5 - most deprived,47.3,5 - most deprived,43.1,5 - most deprived
Scotland,S01005586,16,21,30.1,4,29,4,21,4,30.1,4,24.9,4
Scotland,S01005587,15,14,26.3,4,27,4,17.5,4,26.3,4,23,4
Scotland,S01005588,29,21,35.9,5 - most deprived,35.2,5 - most deprived,25,5 - most deprived,35.9,5 - most deprived,31.9,5 - most deprived
Scotland,S01005589,24,25,42.9,5 - most deprived,42.4,5 - most deprived,31.9,5 - most deprived,42.9,5 - most deprived,38.6,5 - most deprived
Scotland,S01005590,37,45,74.7,5 - most deprived,72.7,5 - most deprived,59.9,5 - most deprived,74.7,5 - most deprived,68.9,5 - most deprived
Scotland,S01005591,22,21,38.5,5 - most deprived,38.7,5 - most deprived,28.1,5 - most deprived,38.5,5 - most deprived,34.9,5 - most deprived
Scotland,S01005592,33,38,66.9,5 - most deprived,66.1,5 - most deprived,53.2,5 - most deprived,66.9,5 - most deprived,62.3,5 - most deprived
Scotland,S01005593,23,21,43.4,5 - most deprived,44.6,5 - most deprived,32.5,5 - most deprived,43.4,5 - most deprived,40.8,5 - most deprived
Scotland,S01005594,35,39,67,5 - most deprived,65.8,5 - most deprived,53.1,5 - most deprived,67,5 - most deprived,62,5 - most deprived
Scotland,S01005595,32,29,57,5 - most deprived,57.5,5 - most deprived,44.1,5 - most deprived,57,5 - most deprived,53.9,5 - most deprived
Scotland,S01005596,23,28,43.4,5 - most deprived,42,5 - most deprived,32.5,5 - most deprived,43.4,5 - most deprived,38.1,5 - most deprived
Scotland,S01005597,24,23,38.2,5 - most deprived,37.5,5 - most deprived,27.6,5 - most deprived,38.2,5 - most deprived,33.8,5 - most deprived
Scotland,S01005598,39,37,71.8,5 - most deprived,71.9,5 - most deprived,57,5 - most deprived,71.8,5 - most deprived,68.4,5 - most deprived
Scotland,S01005599,24,22,33.5,4,32.2,4,23.3,4,33.5,4,28.6,4
Scotland,S01005600,44,39,78.5,5 - most deprived,79,5 - most deprived,62.7,5 - most deprived,78.5,5 - most deprived,75.7,5 - most deprived
Scotland,S01005601,14,15,24.8,4,24.9,4,16.3,4,24.8,4,20.9,4
Scotland,S01005602,27,29,51.9,5 - most deprived,51.7,5 - most deprived,40,5 - most deprived,51.9,5 - most deprived,47.9,5 - most deprived
Scotland,S01005603,21,19,36.5,5 - most deprived,37.2,5 - most deprived,26.4,5 - most deprived,36.5,5 - most deprived,33.4,5 - most deprived
Scotland,S01005604,27,30,50.8,5 - most deprived,50,5 - most deprived,38.9,5 - most deprived,50.8,5 - most deprived,46.1,5 - most deprived
Scotland,S01005605,15,15,20,3,19.1,3,11.8,3,20,3,15.2,3
Scotland,S01005606,14,15,22.6,4,22.2,4,14.2,4,22.6,4,18.3,4
Scotland,S01005607,6,9,11.3,2,11.3,2,4.6,2,11.3,2,7.1,2
Scotland,S01005608,6,9,10.7,2,10.6,2,4.1,2,10.7,2,6.5,2
Scotland,S01005609,20,16,24.3,4,23.5,4,15.2,4,24.3,4,19.9,4
Scotland,S01005610,6,8,9.2,2,9.2,2,2.8,2,9.2,2,5.1,2
Scotland,S01005611,38,32,69,5 - most deprived,70.4,5 - most deprived,54.5,5 - most deprived,69,5 - most deprived,67,5 - most deprived
Scotland,S01005612,5,4,7.5,1 - least deprived,8.7,1 - least deprived,1.3,1 - least deprived,7.5,1 - least deprived,4.6,1 - least deprived
Scotland,S01005613,15,17,21.9,4,20.6,3,13.5,4,21.9,4,16.7,3
Scotland,S01005614,15,14,23.7,4,23.9,4,15.2,4,23.7,4,20,4
Scotland,S01005615,17,14,21.5,4,21.1,3,12.9,3,21.5,3,17.4,3
Scotland,S01005616,12,9,15.1,3,15.5,3,7.5,3,15.1,3,11.6,3
Scotland,S01005617,14,14,26,4,26.7,4,17.4,4,26,4,22.7,4
Scotland,S01005618,22,19,29.4,4,28.5,4,19.7,4,29.4,4,24.9,4
Scotland,S01005619,5,6,8,2,8.5,1 - least deprived,1.7,1 - least deprived,8,1 - least deprived,4.3,1 - least deprived
Scotland,S01005620,11,12,14.7,3,14,2,7.3,3,14.7,3,10,2
Scotland,S01005621,19,15,23.2,4,22.6,4,14.3,4,23.2,4,19,4
Scotland,S01005622,7,8,10.6,2,10.8,2,3.9,2,10.6,2,6.7,2
